59	2011-10-14	2011-10-25	109.00	0.77650
59	2011-11-14	2011-11-25	110.95	0.78000
59	2011-12-15	2011-12-23	110.00	0.78000
59	2012-06-15	2012-06-25	109.10	0.76330
60	2012-06-29	2012-07-16	114.39	1.15787
61	2012-06-29	2012-07-13	970.27	29.72665
62	2011-01-13	2011-01-20	109.90	0.83333
62	2011-02-11	2011-02-18	105.00	0.83333
62	2011-03-11	2011-03-18	104.99	0.83333
62	2011-04-13	2011-04-20	103.90	0.83333
62	2011-05-13	2011-05-20	103.40	0.83333
62	2011-06-13	2011-06-20	101.35	0.83333
62	2011-07-13	2011-07-20	101.00	0.83333
62	2011-08-12	2011-08-19	100.80	0.83333
62	2011-09-13	2011-09-20	92.99	0.83333
62	2011-10-13	2011-10-20	89.50	0.83333
62	2011-11-10	2011-11-18	86.00	0.83333
62	2011-12-13	2011-12-20	85.49	0.83333
62	2012-06-13	2012-06-20	78.00	0.83333
63	2012-06-29	2012-07-13	106.80	1.19000
64	2011-03-07	2011-03-15	460.00	0.35243
65	2011-04-30	\N	1000.00	0.00000
65	2011-06-30	\N	1500.00	\N
66	2011-10-31	2011-11-16	1030.14	13.61368
66	2011-11-30	2011-12-14	1013.12	17.01829
66	2011-12-29	2012-01-13	998.84	14.28345
67	2011-12-30	2012-01-20	994.13	5.86087
